"STATEFP","STUSPS","arm","n","mae","rmse","rsq","rsq_trad","mean_bias","resid_moran"
"48","TX","SEM",254,12.8842780169511,14.205740254639,0.605840418606791,0.260369445179065,-9.0873706724233,0.673014074864496
"48","TX","XGBoost",254,6.98541198944482,10.4391034145127,0.601976637832737,0.600594993188376,-0.607370634867451,0.501828592982014
"48","TX","XGBoost + lags",254,7.59445986424844,10.9619214457969,0.569400707830691,0.55958664901466,-0.846260311246857,0.609767596520597
"48","TX","GraphSAGE",254,6.8733019720504,10.7975018508259,0.605855669972559,0.5726992262637,2.67589810069979,0.589942645415775
"48","TX","GraphSAGE + LayerNorm",254,7.08059019068898,10.6155761617641,0.589288350913902,0.586976991365479,0.503525680021077,0.610054740598468
"49","UT","OLS",29,31.217962814684,36.5949126713698,0.131257499749089,-5.74347323874012,-29.2211381470924,0.358779277594372
"49","UT","SEM",29,28.326233878997,32.7165499372114,0.147439213166539,-4.38985656062964,-26.563044427786,0.308045847243212
"49","UT","XGBoost",29,9.28258834707326,11.5684343854682,0.597660237920712,0.326106319941537,-6.16123753909407,-0.0392215772108492
"49","UT","XGBoost + lags",29,7.78385081718708,9.10905356074049,0.696861955306746,0.582180486014398,-4.09570945871287,-0.0826865429801126
"49","UT","GraphSAGE",29,7.85260456695569,10.7113999830481,0.589544790491776,0.422257013538389,5.662097973256,0.0615035727240692
"49","UT","GraphSAGE + LayerNorm",29,6.55055821317972,9.10166688505814,0.638677677353919,0.582857844174466,2.0934636975342,-0.0830671529517032
"51","VA","OLS",133,5.21884962573426,6.58252306780275,0.854531401366521,0.852561906345118,-0.399687196617208,0.311414572652354
"51","VA","SEM",133,4.82264049625648,6.19162837315609,0.875099925858828,0.869552821220417,0.180683429549111,0.389600319414792
"51","VA","XGBoost",133,5.56922061145754,7.2508711519222,0.822241756068693,0.821102075119502,0.214689021863436,0.0226085338342931
"51","VA","XGBoost + lags",133,5.25920257597041,6.59347020871497,0.855631416671408,0.852071101320247,-0.131631001350574,0.182372003611602
"51","VA","GraphSAGE",133,5.1021376325196,6.82949674856158,0.909309429675841,0.841290715894692,-2.95239160415619,0.382197077716235
"51","VA","GraphSAGE + LayerNorm",133,4.10553379933467,5.48056150708905,0.912587218081275,0.897794318206846,-1.90314775104374,0.157131769485872
"53","WA","OLS",39,9.1841682125237,11.2196956063391,0.609714012924272,0.222900503636871,7.72963071290345,0.607772545136414
"53","WA","SEM",39,10.7142750012967,13.2076513021245,0.506066494912858,-0.0768759239906338,9.5984801212209,0.604665086284152
"53","WA","XGBoost",39,6.9854757416554,8.42081284138173,0.739355431978316,0.562253675434368,5.30723977895883,0.365096335669127
